意甲,organization
ssp,company
iest,organization
北京联想,company
苑冰,name
见习记者,position
秦淮,address
记者,position
联赛,organization
bwin,company
《德军总部》,game
Activision,company
WAR3,game
美军,government
联盟杯,organization
波格列布尼亚克,name
格拉斯-斯迪格尔法案,book
拜仁,organization
朴茨茅,organization
布莱克,organization
反恐精英,game
《刺客信条2》,game
威尼斯,address
王绍藩,name
大弟子,position
国粹大师,position
嘉宾,position
博尔顿,organization
姜山,name
前苏联海军,government
马鞍山市政府会议厅,address
eog,organization
屈宏斌,name
汇丰集团,company
经济学家,position
重庆,address
解放碑,scene
洪崖洞,scene
磁器口,scene
大礼堂,scene
杨科,name
民生银行信用卡中心,company
总裁,position
口区民政局最低生活保障管理服务中心,government
北京市政府,government
张昊,name
润泽地产市场部,company
经理,position
西甲,organization
桑坦德,organization
曼城,organization
四川,address
北川,address
汶川,address
都江堰,address
教师,position
奥林匹,organization
加拉塔萨雷,organization
罗托鲁瓦,address
宝钢,company
《异乡人》,book
《生命中不能承受之轻》,book
米兰·昆德拉,name
大兴亦庄东南五环和京津塘交汇处东南角,address
同济大学,organization
工行上海市分行,company
大学生,position
越南,address
马达加斯加政府,government
《魔法奇缘》,movie
《朱诺》,movie
佩吉,name
歌蒂亚,name
《雷迪克：突袭黑暗雅典娜》,game
Starbreeze,company
德国波恩国家美术馆,scene
钟健,name
东方油气网,company
首席经济学家,position
落月山,scene
博物馆,scene
星际争霸2,game
NirvanaDota战队,organization
虫王F91,name
明星选手,position
热那亚,organization
金石开,name
北京文化发展基金会,organization
孟海东,name
副会长,position
维冈,organization
西布朗,organization
门兴,organization
科特布,organization
兴业,company
索马里海域,address
联合国安理会,organization
商为智,name
陈文波,name
记者,position
实习生,position
东湖派出所,government
中信银行,company
招行,company
口碑网,company
《魔兽争霸3》,game
《星际争霸2》,game
《DotA》,game
西南财经大学信托与理财研究所,organization
DOTA,game
工人,position
周默远,name
张波,name
北京龙湖置业有限公司,company
华润置地,company
擎峰媒介,company
泰禾集团,company
营销总监,position
营销经理,position
经理,position
于晓强,name
博洛尼旗舰装饰装修工程公司,company
别墅专家,position
设计师,position
威尼斯,address
《荡寇》,movie
星际争霸2,game
选手,position
《半条命2》,game
《毁灭战士3》,game
发改委,government
蓝桥名苑,address
九堡地区,address
《星际争霸》,game
Min-LiangTan,name
Linda,name
Razer,company
乌迪内,address
西西里岛,scene
农村信用社,company
《我的圣诞老公》,movie
thischristmas,movie
nliye,name
《生化奇兵》,game
花旗,company
《查理的战争》,movie
西摩尔·霍夫曼,name
汤姆·汉克斯,name
星展银行香港分行,company
星展银行,company
《电脑游戏攻略》,book
《轩辕剑外传.汉之云》,game
伦敦,address
伊朗大使馆,address
法军,government
DotA2,game
北京,address
每经,book
李正,name
记者,position
gabbana,company
保安,position
海淀区学院路街道,address
委内瑞拉武装部队,government
扎耶姆斯基,name
开罗,address
埃及文化部,government
穆赫辛·,name
副部长,position
乐成中心,scene
万界仙踪,book
作者,position
中房协,organization
北京市海淀区学院路30号,address
三环路,address
长安街,address
海淀区玉渊潭南路北,address
中华世纪坛西侧,address
缘溪堂,scene
玉渊潭公园,scene
中关村图书大厦北京市海淀区北四环西路68号左岸公社1层,address
WAR3,game
选手,position
石媛,name
国晖律师事务所,company
律师,position
代理律师,position
余姚谢氏永耀楼,address
上海图书馆,address
美林ceo赛恩（johnthain）,company
花旗网上银行,company
《汽车驾驶员》,game
威廉.希尔,company
于杰,name
记者,position
《古剑奇谭》,game
《大众软件》,book
香港特区政府,government
李国宝,name
东亚银行,company
主席,position
中国,address
其他远东地区,address
报分员,position
花旗银行,company
阿凡达2》,game
洞里萨河边,address
河景餐厅,address
泰坦尼克餐厅,address
《超世纪战警：突袭黑暗雅典娜》,game
Starbreeze工作室,company
企业佣兵BlackLagoon,book
(黑礁),book
香港,address
《我盛大的同志婚礼》,movie
桑德勒,name
福彩中心,company
铁拳,game
塞尔达,game
麦克法兰,game
《再生侠》,game
林克,name
三岛平八,name
教练,position
凯恩斯,scene
银行业协会,organization
莫陆军,organization
波兹南,organization
阿森纳,organization
蓝军,organization
不来梅,organization
法兰克,organization
尤文,organization
美国夏威夷州政府,government
学生,position
丽江古城,scene
玉湖,scene
《革命到底》,movie
陈健,name
导演,position
《百姓地产》,book
dota,game
中信,company
民生,company
DOTA,game
《恶夜30》,book
史蒂夫奈尔斯,name
SteveNiles,name
作家,position
DotA,game
《反恐行动》,game
本兮,name
金山公司,company
空军,government
变形金刚,game
布朗,name
主教练,position
湖南晚间新闻,movie
《安徽芜湖公园发现男尸曾从事色情服务业》,book
红楼梦,book
《后汉书》,book
招商银行,company
《画皮》,movie
小唯,name
《虚空境界》,book
男主角,position
《家园前线》,game
大众软件,book
深发展,company
北京鹏龙星徽汽车销售服务有限公司,company
宝钢,company
分析师,position
辛集市辛集镇安古城村西,address
《战锤：灵魂风暴》,game
CSOL,game
BAC,game
《小丑归来》,movie
李晶,name
伦敦苏富比,company
伦敦佳士得,company
封屹,name
王英,name
李剑瑛,name
北京润泽庄苑房地产开发有限公司,company
总经理,position
副总经理,position
《猫女》,book
《蝙蝠侠》,book
卢浮宫,scene
广东省人大代表,government
《朱诺》,movie
juno,name
杰森·瑞特曼,name
钢之炼金术师,movie
李强,name
费永璐,name
记者,position
实习生,position
魔兽争霸3,game
杭州,address
WCG,organization
三星,company
典德尔神庙,scene
thetempleofdendur,scene
丹都尔神殿,scene
东京,address
群马县前桥市,address
《终极生化少女》,movie
日本政府,government
深圳福田区人民法院,government
美国国防部,government
韩联社,government
中新网,organization
dota,game
爱丽丝梦游仙境,movie
愤怒小鸟,movie
梅塔利斯特,organization
奥林匹亚科斯,organization
盖蒂,name
博物馆,scene
艺廊,scene
中国电竞馆,address
国家体育总局体育信息中心,government
竞游ECL,organization
港丽,address
栈桥,scene
泻湖,scene
马尔代夫,scene
水上栈桥,scene
中华英农业,organization
金健米业,organization
南京东路世纪广场,address
SPL,organization
朝鲜人民军,government
中国人民志愿军,government
美军,government
谷歌,company
涠洲岛,scene
“滴水丹屏”,scene
“龟豕拱碧”,scene
“芝麻滩”,scene
“法国传教士人头像”,scene
南京银行建宁路支行,company
行长,position
曼城,organization
球员,position
俄国大陆,address
蒙古大军,government
盖蒂,scene
北京地税,government
魔兽,game
CWCL,organization
雅拉河谷,scene
天龙屯堡,scene
医生,position
《火爆狂飙：天堂》,game
《大公报》,book
金庸,name
维拉,organization
台湾,address
阿里山森铁,scene
人民大会堂,scene
合生世界村,company
相关负责人,position
热那亚,organization
宁波银行,company
股份制商业银行,company
七彩丹霞,scene
莫高窟,scene
《茶馆》,movie
于是之,name
姜文,name
“于是之”,name
老师,position
工商银行深圳分行,company
《挽歌》,movie
佩妮洛普·,name
教师,position
学生,position
巴西,organization
玻利维亚,organization
丹麦队,organization
体彩中心,company
北京,address
DOTA,game
CW,game
商报,book
孟凡霞,name
闫瑾,name
记者,position
实习生,position
中小学生,position
邮票公司,company
希特勒,name
艺术家,position
《地狱之城》,book
GregKeyes,name
小说家,position
广西巴马地区,address
爱尔兰,organization
曼城队,organization
切尔西,organization
九仙桥,address
徐东华,name
《教父2》,game
好莱坞,address
《断背山》,movie
杰克吉伦哈尔,name
李安,name
桑普,organization
卡塔尼亚,organization
联盟杯,organization
太平湖,scene
金贸中心,address
《红楼梦》,game
《完美假日》,movie
奎因·拉蒂法,name
特伦斯·霍华德,name
dota,game
imba,game
上海银监局,government
晨报,book
记者,position
星际争霸2,game
银联,organization
上海浦东发展银行,company
辽宁沈阳赛乐氏沈阳市和平区南三好街96号,address
中国饲料协会,organization
《魔兽世界》,game
阿森纳,organization
法布雷加斯,name
沃尔科特,name
萨尼亚,name
静安法院,government
黄春,name
朝阳区定福庄,address
邮政储蓄所,company
建筑师,position
香港,address
何静,name
光大银行,company
荷兰,address
《人种药理学》,book
祝国光,name
haibohe,name
limao,name
沙尔克04,organization
曼城,organization
维拉,organization
博彩公司,company
天虹科技大厦,address
吴飞,name
海渔公园,scene
巴萨,organization
赫塔菲,organization
长乐镇东巷,address
湘a剧团,organization
山东聊城,address
老师,position
总统,position
巴黎铁塔,scene
《赎罪》,movie
克里斯蒂,name
茱莉,name
奈特丽,name
中国银行,company
记者,position
世预赛,organization
俄罗斯,organization
阿塞拜,organization
《电子竞技世界》,movie
中央电视台,organization
BBC,organization
湖南卫视,organization
《芝加哥读者》,book
《芝加哥太阳报》,book
《芝加哥论坛报》,book
《基督教科学箴言报》,book
《帝国》,book
《娱乐周刊》,book
蜀军,government
范登堡空军基地,address
《后汉书》,book
张衡,name
鸿业兴园,address
丰台区建委,government
艺术家,position
建筑大师,position
《暗黑破坏神3》,game
Bill,name
Blizzard,company
北京,address
海淀法院,government
中国电影集团公司电影营销策划分公司,company
酷6网,company
百里屠苏,name
秦皇陵,scene
《莲花之吻》,book
钟鼓楼,scene
丽泽商务区,address
中西部,address
中国人民银行研究生部学部委员会,organization
焦瑾璞,name
副主席,position
记者,position
加拉塔萨雷,organization
梅塔利斯特,organization
东风日产海鹏专营店,address
海口市南海工业大道65号电,address
东风日产,company
山东省政府,government
省联社,organization
农村信用社,company
农村商业银行,company
社员,position
央行,government
咏远有李》,book
哈文,name
加州阿纳海姆会议中心,address
blizzcon,organization
blizzard,company
张颂仁,name
汉雅轩,company
肯德基,company
必胜客,company
百胜餐饮集团,company
冯志予,name
星域网吧（侯家塘南，立交桥南端小小羊火锅城2楼）,address
重庆,address
吴江林,name
代表,position
dota2,game
《红楼梦》,game
《轩辕剑外传.汉之云》,game
寰宇之星,company
《电脑游戏攻略》,book
约翰·摩尔,name
johnmoore,name
科学家,position
科宝博洛尼,company
新饰空间,company
主持人,position
老师,position
香港,address
《金瓶梅》,movie
美国海军,government
美国国防部反导部门,government
俄罗斯,address
俄罗斯驻委内瑞拉大使馆,government
专家,position
吴明,name
某股份行信用卡中心,company
总裁,position
DOTA,game
有关部门,government
恒口镇合疗办,government
上级有关部门,government
李贵清,name
主任,position
广州,address
蒋悦飞,name
记者,position
吴惠涛,name
建设银行信用卡中心,company
副总经理,position
亚特兰大,organization
卡塔尼亚,organization
立博,company
dota,game
《当幸福来敲门》,movie
《阿甘正传》,movie
《肖申克的救赎》,movie
合肥至黄山的黄金旅游线上,address
合肥,address
太平湖,scene
黄山,scene
米拉日巴佛阁楼,scene
广州,address
中国文化部,government
中国美术家协会,government
《每日经济新闻》,book
记者,position
《地下城英雄》,game
罗比尼奥,name
赖特,name
埃兰诺,name
祖尔,name
杜恩,name
艺术家,position
吴金驰,name
李广田,name
k2•海棠湾,company
总经理,position
项目副总理,position
南滨路,address
石板坡长江大桥,scene
菜园坝长江大桥,scene
喜来登双子塔,scene
北京荣宝,company
filip,name
老师,position
学生,position
阿尔及利亚,address
《祖国报》,book
哈利勒,name
香港的魁北克省移民局,address
魁北克省蒙特利尔市,address
米德尔,organization
纽卡斯,organization
朴茨茅,organization
布莱克,organization
聂俊峰,name
中信银行,company
专家,position
魔兽3,game
星际2,game
美国证券与交易委员（sec）会,government
乔布斯,name
sec官员,position
张黎明,name
北京华太,company
主持人,position
设计总监,position
中国银行,company
股份制银行,company
共和国,government
徐锐,name
兵王,position
交通银行,company
沈立,name
博士,position
江城,address
东亚银行,company
记者,position
《迷失》,movie
饶丰乡,address
饶埠乡彩票投注站,organization
张捷,name
陈彩英,name
老板,position
《氪星石（kryptonite）》,movie
布拉德福德,name
markbradford,name
基尔,name
《新科学家》,book
住房和城乡建设部政策研究中心住宅与房地产研究处,government
赵路兴,name
处长,position
研究员,position
白哈巴村,address
禾木乡,address
喀纳斯风景区,scene
《暗黑破坏神3》,game
JayWilson,name
总监,position
天津,address
渤海产业投资基金,company
武夷山景区,scene
游戏天堂,company
富力湾,address
富力,company
专家,position
日军,government
美罗城,scene
燕莎奥特来斯,scene
林达海渔广场,scene
李晨洋,name
银联,company
金融街,address
京藏,address
京包,address
上海南京路步行街,address
世纪广场,scene
检察机关,government
《变形金刚》,movie
斯皮尔伯格,name
制片人,position
香港荃湾和东区裁判法院,government
盖蒂,name
盖蒂信托,company
创始人,position
李强,name
记者,position
大学生,position
意西足彩,organization
魔兽3,game
IeSF,organization
《红楼梦》,game
实况足球,game
ECL全球电子竞技精英赛,organization
楼建,name
武汉市政府,government
作者,position
维拉,organization
阿森纳,organization
曼联,organization
卡鲁,name
阿邦拉霍,name
前锋,position
星际争霸2,game
魔兽争霸3,game
魔兽争霸,game
星际争霸,game
《Kraze》,game
英国伦敦,address
Candella,company
7Seas,company
东加里曼丹省,address
印度尼西亚海军,government
游击队,organization
联盟杯,organization
欧足联,organization
第86层的室外观景台,scene
纽约,scene
中央公园,scene
自由女神像,scene
帝国大厦,scene
武汉,address
张博,name
北京怀柔的中影数字制作基地,address
深圳,address
建行,company
《革命到底》,movie
吴军,name
主持人,position
总经理,position
王者荣耀,game
李倫合,name
大工业区,address
维冈,organization
荣田路,address
银田路,address
规划六路,address
兰和路,address
恒盛波尔多小镇索维娅国际艺术村,address
艺术家,position
上海市徐汇区漕宝路88号上海光大会展中心西馆三楼展厅,address
张坝村,address
曹雄,name
广州,address
广州市国土部,government
中国体彩新长城助学基金,organization
老板,position
记者,position
法官,position
《劲舞团》,game
T3,book
魔兽,game
中国电子竞技运动发展中心,organization
CS,game
公安机关,government
章凌,name
《异形VS铁血战士》,game
Aliensvs,game
世嘉公司,company
夏林杰,name
严钧花,name
作者,position
徐悲鸿,name
南京徐悲鸿纪念馆,scene
黄文波,game
广州市,address
广州市国土房管局,government
紫禁城,scene
全伟,name
主持人,position
专家,position
人保财险,company
记者,position
宿务,address
薄荷,address
塔比拉兰镇,address
薄荷岛,scene
war3,game
八达岭高速与北清路交界处,address
市中心,address
世纪广场,address
上海,address
检测部门,government
房管局,government
印军,government
雷峰夕照,scene
花港观渔,scene
苏堤春晓,scene
西湖,scene
许世坛,name
世茂房地产,company
执行董事,position
《命令与征服4》,game
metreon购物中心,address
sonystyle生活馆,address
《狼穴尖兵2》,game
网元网,company
《21世纪》,book
DotA,game
《半神》,game
《圣经》,book
埃弗顿,organization
姜山,name
莫耶斯,name
主帅,position
《您在远方》,movie
演员,position
魔兽,game
玉双路,address
《今日美国》,book
《综艺》,book
《村之声》,book
越南,address
SAS,government
特别行动组,government
英军,government
国务院,government
中国,address
欧美,address
私人藏家,position
维冈,organization
切尔西,organization
金石开,name
胡佛水坝,address
美军,government
某国有银行宝安支行,company
记者,position
WAR3,game
埃斯佩兰斯游客中心,scene
esperancevisitorscentre,scene
《魔兽争霸III》,game
《信用卡协议》,book
汤喜友,name
老师,position
律师,position
记者,position
Dota,game
魔兽争霸3,game
中国民航,company
《特种部队》,game
世界电子竞技大赛,organization
IEF(国际数字娱乐嘉年华),organization
于海,name
曹鹏飞,name
因斯戴,name
爵爷,position
金川铜业,company
曼城,organization
联盟杯,organization
《Braid》,game
DotA,game
中国人民大学经济学院,organization
刘元春,name
马德伦,name
中国人民银行,company
副院长,position
副行长,position
渣打中国个人银行,company
黄山风景区,scene
“黄山”,scene
罗马,address
北京市住房和城乡建设委员会,government
相关负责人,position
《刺客信条2》,game
Assassin'sCreed,game
育碧,company
阿玛瑞,address
设计师,position
王者荣耀,game
《海南野生动植物园》,book
吴金驰,name
李广田,name
总经理,position
项目副总理,position
卢森堡,organization
金石开,name
（Wheelman）,movie
《汽车驾驶员》,movie
育碧,company
Midway,company
上海卢湾区,address
贝尼特斯,name
中场,position
边路,position
花园球馆,address
《魔法奇缘》,movie
德军,government
亚庇码头,address
布里斯班,address
摩顿岛,scene
《购房指南针》,book
贺寅宇,name
英超,organization
姜山,name
军警,government
消防队,government
国土资源部,government
副部长,position
李宗诺,name
伟业顾问营销四部,company
策划总监,position
海南省文昌市昌洒镇小学,organization
林洪榜,name
教师,position
国际会议中心,address
市民中心,address
杭州大剧院,scene
阿森纳,organization
利物浦,organization
斯托克,organization
纽约商品交易所,organization
王者荣耀,game
深圳市福田区南园路70号上田大厦二楼,address
shenlannetbar,company
陈巴尔虎草原,scene
黑山头,scene
市住房和城乡建设委员会,government
《关于廉租住房实物配租管理若干问题的通知》,book
《波斯王子》,game
美国,address
《波斯王子：时之沙》,movie
《轩辕剑外传·汉之云》,game
《火影忍者》,book
《死神》,book
《大众软件》,book
《火爆狂飙：天堂》,game
人民网,company
纽约,address
安迪·沃霍尔,name
罗伊,name
佳士得,company
釜山,address
女人不坏》,movie
徐克,name
郭在容,name
台湾,address
《仙剑二》,movie
姚壮宪,name
小松基地,address
石川县,address
考文垂,address
利物浦,organization
国米,organization
基恩,name
郭庆祥,name
吴冠中,name
热刺,organization
利物浦,organization
阿森纳,organization
姜山,name
雷德科纳普,name
波尔多小镇,address
艺术家,position
阿勇河,scene
t河,scene
南京,address
徐悲鸿,name
廖静文,name
玉几岛,address
雷吉纳,organization
乌迪内斯,organization
姜山,name
沈美成,name
蔡萌,name
盖蒂研究所,company
盖蒂基金会,company
盖蒂信托,company
盖蒂博物馆,scene
西甲,organization
巴萨,organization
皇马,organization
宫磊,name
星展银行,company
雷曼,company
《大卫科波菲尔》,book
狄更斯,name
纽卡斯尔,address
杨振兴,name
周茜,name
留学生,position
长白山,scene
许国石坊太白楼新安碑园曹氏二宅斗山街渔梁古坝雄村,address
《硬汉》,movie
新浪娱乐,company
卫生部,government
阜景街,scene
历代帝王庙,scene
妙应寺白塔,scene
广济寺,scene
鲁迅博物馆,scene
皇城根遗址公园,scene
北海公园,scene
景山公园,scene
西山,address
《梦幻红楼Flash》,game
公安,government
谢亚龙,name
ac米兰,organization
卡塔尼亚,organization
意甲,organization
空之轨迹》,game
《Playboy》,book
封面女郎,position
电影明星,position
音乐家,position
刘益谦,name
大藏家,position
ac米兰,organization
那不勒斯,organization
姜山,name
足彩,organization
巴萨,organization
曼联,organization
国米,organization
利物浦,organization
皇马,organization
詹俊,name
国家体育总局,government
专案组,government
国家足球队,organization
蔚少辉,name
谢亚龙,name
李冬生,name
领队,position
《极品飞车》,game
莱仕达,company
中国房山世界地质公园,address
中国北京农业生态谷五大园区,address
房山,address
丽泽金融商务区,address
《穿越苍穹》,movie
斯特吉斯,name
洱海,scene
war3,game
SC,game
英冠,organization
斯托克城队,organization
《云之遥》,game
大众软件,book
《阁楼里的外星人》,movie
Aliensinthe,movie
20世纪福克斯公司,company
最高人民法院,government
记者,position
专家,position
代理律师,position
保罗·,name
盖蒂别墅博物馆,scene
（gettyvilla）,scene
盖蒂中心,scene
韩亚银行（中国）有限公司,company
《电脑游戏攻略》,book
博洛尼亚,organization
维冈,organization
巴顿,name
星际争霸,book
美国,address
华尔街,address
《花样年华》,movie
《色戒》,movie
《爱神》,movie
《倾城之恋》,movie
张曼玉,name
汤唯,name
王佳芝,name
巩俐,name
霍巴特,address
酒杯湾,scene
奥尔堡,address
saganowski,name
九阴真经,book
《猫女》,movie
猫女,movie
印度,address
中东地区,address
收藏家,position
馆长,position
教师,position
工商银行,company
广州市寺右新马路4号之8长城大厦3楼,address
德劳伦蒂斯,name
龙岗派出所,government
阿阮,name
小琳,name
德国国家发展银行（kfw）,company
艺术家,position
叶璇,name
田源,name
副总裁,position
销售经理,position
林达海渔广场,scene
澳大利亚,address
澳大利亚海关,government
海关,government
渣打企业银行,company
监管机构,government
热刺,organization
埃弗顿,organization
联盟杯,organization
杭州,address
西泠印社秋季拍卖会,organization
富勒姆,organization
纽卡斯尔,organization
赫尔城,organization
桑德兰,organization
埃弗顿,organization
西汉姆,organization
普芬比利,address
丹第农国家公园,scene
申德,name
避险基金exiscapital,company
CS,game
米兰,organization
巴萨,organization
《枪神》,game
发哥,name
吴叔,name
局仲村伏甘屯,address
覃世迪,name
联邦惩罚执行局,government
紧急情况部,government
联邦海关局,government
大浪劳者广场,address
巴厘岛,scene
imba,game
dota,game
巴厘岛,scene
警方,government
张博,name
穿越火线,game
CS,game
钟富贵,name
郭建设,name
张捷,name
律师,position
DOTA,game
CCM,organization
选手,position
DungeonHero),game
西苑小区,address
亚运村西边,address
北京市,address
塞浦路斯,address
里皮,name
北京科技报,book
米德尔,organization
威廉希尔,company
北京市海淀区北四环西路58号理想国际大厦8层,address
米兰,address
姜山,name
Dota6.72,game
拉比克,name
海渔广场,scene
《开啦街拍》,book
香港金融管理局,government
任志刚,name
总裁,position
体彩,organization
张捷,name
记者,position
《初恋50次》,movie
《别惹佐汉》,movie
于海,name
曹鹏飞,name
招商银行,company
建设银行,company
中行,company
林散之,name
魏紫熙,name
钱松?,name
亚明,name
徐乐乐,name
《模拟人生3》,game
EA,company
广东金融学院博物馆,organization
吴文忠,name
馆长,position
建设银行,company
《星际争霸2》,game
dota,game
《模拟人生3》,game
（TheSims3）,game
RodHumble,name
Maxis,company
负责人,position
撒哈拉沙漠,scene
马拉喀什,scene
interwetten,company
bet365,company
伟德,company
易胜博,company
黄冈市劳动局,government
领导,position
林达海渔广场,scene
林达海渔公园,scene
《萝莉塔(Lolita)》,book
ChampionsOnline》,game
设计总监,position
首席制作人,position
纳斯达克股票交易中心,organization
星际2,game
韩国,address
圣诞颂歌》,movie
（achristmascarol）,movie
驾驶员,position
交通茶馆,address
中国银行,company
可口可乐,company
artyplan,company
sport,company
美军陆战队,government
摩洛哥,address
舍夫沙万,scene
大环线,scene
哈利波特和混血王子,movie
香港金管局,government
渣打银行,company
stonecastle,company
filip,name
美国海军陆战队,government
谢菲尔德,name
扎卡耶夫,name
将军,position
《百姓地产》,book
吴海花,name
主编,position
主持人,position
那不勒斯,organization
武汉市,address
街道办事处,government
店长,position
记者,position
马德里竞技,organization
桑坦德,organization
《模拟饭店2》,game
丽泽商务区,address
丰台区,address
北京,address
蒜村,address
dota,game
DH战队,organization
队员,position
《自然之灵》,book
斯图加特,organization
维拉联盟杯,organization
斯洛伐克球队,organization
维拉,organization
斯里纳,name
《死亡笔记》,movie
《重金摇滚双面人》（detroitmetal,movie
松山研,name
苏帕蒂,name
subodhi,name
导师,position
培训师,position
美国在台协会,organization
华府智库布鲁京斯研究所,organization
卜睿哲,name
理事主席,position
研究主任,position
julia,name
cbre,company
山西省长子县公安局,government
公安机关,government
DotA,game
使命召唤,game
大众软件,book
《超世纪战警：突袭暗黑雅典娜》,game
《向雪祈祷》,movie
根岸吉太郎,name
松隆子,name
浅野忠信,name
希利尔湖,scene
新浪乐居,company
主持人,position
细胞分裂,game
幽灵行动,game
《末日之战》,game
坦桑尼亚,address
肯尼亚,address
马拉河,address
四方桥区域,address
华侨城,address
卡瓦略,name
阿邦拉霍尔,name
邵大亨,name
大师,position
名家,position
加拉塔萨雷,organization
瓦伦,organization
关小刀,name
《女招待》,movie
waitress,movie
艾德里安·雪莉,name
凯莉,name
亚龙湾,scene
《每日经济新闻》,book
招行,company
建行上海分行,company
信贷员,position
美国空军,government
希尔顿,name
将军,position
监管机构,government
阿尔及利亚能源,government
沙基卜·哈利勒,name
矿业部长,position
央行,government
南市区子君村,address
北市区蒜村,address
市发改委,government
蒜村,address
工行深圳地区,company
梁炜,name
julia,name
伟业顾问北京公司,company
副总经理,position
巡展负责人,position
war3,position
北京,address
专家,position
大西洋,address
太平洋,address
北冰洋,address
海军,government
德军,government
漾日湾畔,address
闫大为,name
国基地产,company
代理律师,position
英国,address
艺术家,position
魂斗罗,game
超级玛丽,game
魔兽争霸3,game
国米,organization
米兰,organization
立博,company
bet365,company
交行,company
新晚报》,book
《书剑恩仇录》,book
东单,address
北京,address
华贸,company
国贸,company
《夺宝冒险王》,game
《青年周末》,book
郭庆祥,name
范曾,name
收藏家,position
《斯大林大战火星人》,game
MezmerGames,company
黄晓均,name
北京首创期货农产品部,company
经理,position
白宫国家安全委员会,government
中东战略联盟,government
专家,position
《查理的战争》,movie
《萨维奇一家》,movie
thesavages,movie
《婚礼上的玛戈》,movie
塔玛拉·詹金斯,name
滨源砭石有限公司,company
山东泗滨砭石开发有限公司,company
网点理财师,position
《王权2》,game
英军,government
部队,government
九曲溪,scene
沙尔克04,organization
曼城,organization
北妹皇后,movie
蔚澜香醍,address
主持人,position
张连志,name
瓷房子,scene
《幽灵行动4》,game
育碧,company
DOTA2,game
《星际争霸2》,game
暴雪娱乐,company
《逍遥传说》,game
撒哈拉,address
渊凯城,address
《权力的游戏》,movie
渣打,company
新华社,government
美国五角大楼,government
国会,government
官员,position
《半条命2》,game
《辐射3》,game
Valve公司,company
合阳,address
合阳县司法局,government
盖蒂信托,company
蒜村,address
石齐,name
李杰,name
公园1872,company
营销总监,position
波兰,address
波兹南,scene
范保文,name
DOTA,game
潜水艇,organization
瓦拉多利德,organization
曼联,organization
维拉利尔,organization
力洛伦特,name
《咆哮山庄》,book
《呼啸山庄》,book
都灵队,organization
佛罗伦萨队,organization
意甲,organization
索马里海域,address
日本政府,government
大学生,position
德国队,organization
世界杯,organization
勒夫,name
主教练,position
薇拉瓦鲁,scene
山西代县,address
国家体育总局,government
大学生,position
星际争霸》,game
WCG,organization
暴雪,company
合生世界村,address
《马里奥赛车》,game
《极品飞车：世界在线,game
香港,address
《青苔》,movie
《伪钞制造者》,movie
奥斯卡,organization
《精灵遗产》,game
米堡,organization
詹俊,name
施罗普郡地方政府,government
管理员,position
警察,position
《神出鬼没》,movie
（untraceable）,movie
谏言房,name
经适房或成半保障房国务院参事,position
洱海,scene
石涛,name
张大千,name
乐从,address
平洲,address
记者,position
市文联艺术品鉴定中心,government
博尔顿,organization
富勒姆,organization
联赛,organization
格拉,name
萨莫拉,name
前锋,position
中场球员,position
《德军总部》（Wolfenstein）,game
中国消费者协会,organization
专家,position
松坪村,address
南山区高新技术区北区,address
宝深路南,address
松坪街,address
波杜希蒂,scene
长滩岛,scene
重庆市渝中区建委开发办,organization
喻才峰,name
记者,position
世博园,scene
巴西圣保罗市区,address
东洋街,address
《荡寇》,movie
余力为,name
老特拉福德球场,address
凯尔特,organization
曼联,organization
赫尔城,organization
东至原城子矿矸石山,address
现工人子弟小学,address
西至西龙门排洪沟及沟边绿化带,address
南至原门矿铁路专用线,address
War3,game
FTC,government
李文杰,name
中原房地产,company
华北区总经理,position
星际,game
《星际争霸Online》,game
封屹,company
总经理,position
乌迪,organization
切沃,organization
《萨维奇一家》,movie
劳拉·琳妮,name
菲利普·西摩尔·霍夫曼,name
霍夫曼,name
cbd,address
八达岭高速,address
北三环马甸桥,address
记者,position
合生·世界村,address
张跃,name
新浪,company
编辑,position
市国土房产测绘中心,organization
焦金明,name
副主任,position
快钱,company
相关负责人,position
《惊变28天》,movie
科学家,position
白领,position
通州马驹桥,address
东亚·瑞晶苑,address
晨报,book
赵阳,name
记者,position
王波,name
美国政府,government
花旗集团,company
《生存之旅L4D》,game
北海宾馆,address
狮林大酒店,address
狮子峰,scene
清凉台,scene
徐志摩,name
香山,scene
西布朗,organization
詹俊,name
上海市杨浦区法院,government
携程公司,company
魔兽3,game
选手,position
法官,position
洞爷,address
登别,address
洛杉矶会展中心,address
E3大展,organization
中央财经大学中国银行业研究中心,organization
郭田勇,name
主任,position
海西,address
喜洲,address
伊拉克,address
美国陆军,government
美国政府,government
bac,company
总统,position
张于海,name
曹鹏飞,name
九州行之剑魔录,game
悉尼港,scene
悉尼歌剧院,scene
海港大桥,scene
Dota,game
巴西,address
《荡寇》,movie
新浪娱乐,company
《神曲》,book
但丁,name
莫斯巴,organization
尼美根推介,organization
拜仁,organization
埃雷拉,name
切沃,organization
魔兽争霸3,game
曹鹏飞,name
谢晋,name
齐白石,name
“虎式精英”,game
英军,game
法莱斯,address
波卡基村,address
CS,game
切尔西,organization
曼城,organization
安然,name
意大利政府,government
盖蒂,name
盖蒂博物馆,scene
《三国演义》,book
刘备,name
薄一波,name
毛泽东,name
魔兽开始(1.18),game
选手,position
咨询委员会,government
基层农村信用社及农合行,company
设计师,position
交行,company
民生,company
建行,company
记者,position
空军,government
部队,government
